datetime,v,vw,o,c,h,l,t,n,hourly_vwap,hourly_liquidity,fd
2011-11-22 12:00:00,7342.0,0.899664703389831,0.899666666666667,0.899756666666667,0.90184,0.89798,79098091666666.7,7342.0,6607.08954614878,7342.0,1902072.53886012
2011-11-22 18:00:00,5515.66666666667,0.896918055555556,0.897286666666667,0.896498333333333,0.89971,0.89369,79319748333333.3,5515.66666666667,4946.38194777778,5515.66666666667,916223.698781835
2011-11-23 00:00:00,11941.8333333333,0.892984444444445,0.893061666666667,0.892941666666667,0.89489,0.8906,79321043333333.3,11941.8333333333,10663.5454886111,11941.8333333333,2783644.13364412
2011-11-23 06:00:00,13802.1666666667,0.892528888888889,0.892866666666667,0.892393333333333,0.89549,0.88839,79322331666666.7,13802.1666666667,12313.5855211111,13802.1666666667,1943967.13615024
2011-11-23 12:00:00,7911.16666666667,0.891829722222222,0.891711666666667,0.89165,0.89426,0.88987,79323621666666.7,7911.16666666667,7057.89980972222,7911.16666666667,1802088.07896735
2011-11-23 18:00:00,4070.66666666667,0.892901111111111,0.892551666666667,0.89309,0.89488,0.89014,79324910000000.0,4070.66666666667,3634.34916194444,4070.66666666667,858790.436005632
2011-11-24 00:00:00,9379.0,0.894754722222222,0.894256666666667,0.894726666666667,0.89904,0.89196,79326198333333.3,9379.0,8394.92157805556,9379.0,1324717.5141243
2011-11-24 06:00:00,8803.16666666667,0.895033888888889,0.895121666666667,0.894875,0.89664,0.89319,79327515000000.0,8803.16666666667,7879.46391361111,8803.16666666667,2551642.51207733
2011-11-24 12:00:00,1223.16666666667,0.894160498067202,0.894141666666667,0.894051666666667,0.89536,0.89269,78447390000000.0,1223.16666666667,1093.77756794752,1223.16666666667,458114.856429453
2011-11-24 18:00:00,4803.0,0.893289722222222,0.893371666666667,0.893385,0.89454,0.89214,79330110000000.0,4803.0,4290.2799625,4803.0,2001250.00000004
2011-11-25 00:00:00,9625.5,0.895498055555556,0.895401666666667,0.895691666666667,0.89812,0.89371,79331398333333.3,9625.5,8622.09318972222,9625.5,2182653.06122448
2011-11-25 06:00:00,14521.8333333333,0.901158888888889,0.900873333333333,0.902301666666667,0.91041,0.89558,79332688333333.3,14521.8333333333,13095.6187669444,14521.8333333333,979220.049449314
2011-11-25 12:00:00,2596.66666666667,0.902660418079096,0.903058,0.90269,0.90492,0.90064,53770671666666.7,2596.66666666667,2813.27134326554,2596.66666666667,606697.819314649
2011-11-25 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-26 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-26 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-26 12:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-26 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-27 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-27 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-11-27 12:00:00,457.0,0.90944,0.91074,0.90964,0.91089,0.90819,13224150000000.0,457.0,2493.68448,457.0,169259.259259264
2011-11-27 18:00:00,6345.66666666667,0.912692222222222,0.91213,0.912766666666667,0.91557,0.90939,79345665000000.0,6345.66666666667,5791.47504305556,6345.66666666667,1026806.90399138
2011-11-28 00:00:00,10969.3333333333,0.913634722222222,0.914065,0.914013333333333,0.91597,0.91103,79346955000000.0,10969.3333333333,10020.709175,10969.3333333333,2220512.82051285
2011-11-28 06:00:00,10769.1666666667,0.914961944444445,0.914868333333333,0.915066666666667,0.9175,0.91194,79348243333333.3,10769.1666666667,9855.13578972222,10769.1666666667,1936900.4796163
2011-11-28 12:00:00,4376.0,0.913208055555556,0.913333333333333,0.913245,0.9147,0.91139,79349531666666.7,4376.0,3995.62075805556,4376.0,1322054.38066468
2011-11-28 18:00:00,4721.16666666667,0.913425833333333,0.91333,0.91355,0.91574,0.91137,79350821666666.7,4721.16666666667,4312.32848666667,4721.16666666667,1080358.50495805
2011-11-29 00:00:00,12244.3333333333,0.917876944444445,0.917148333333333,0.918116666666667,0.92179,0.91464,79352148333333.3,12244.3333333333,11244.7949152778,12244.3333333333,1712494.17249418
2011-11-29 06:00:00,15545.5,0.921719166666667,0.921125,0.921168333333333,0.92471,0.9201,79353443333333.3,15545.5,14330.0064963889,15545.5,3372125.81344902
2011-11-29 12:00:00,7149.33333333333,0.921874642857143,0.92145,0.921851666666667,0.92421,0.91996,78473005000000.0,7149.33333333333,6590.41245964286,7149.33333333333,1682196.07843138
2011-11-29 18:00:00,5970.16666666667,0.923351944444444,0.923611666666667,0.923318333333333,0.92689,0.92099,79356021666666.7,5970.16666666667,5513.54861833333,5970.16666666667,1011892.65536723
2011-11-30 00:00:00,11764.6666666667,0.920471944444445,0.920228333333333,0.920393333333333,0.92274,0.91874,79357310000000.0,11764.6666666667,10828.37843,11764.6666666667,2941166.66666666
2011-11-30 06:00:00,21079.8333333333,0.931850833333333,0.930278333333333,0.931965,0.93856,0.92239,79358598333333.3,21079.8333333333,19641.9412075,21079.8333333333,1303638.425067
2011-11-30 12:00:00,6401.5,0.936682777777778,0.93628,0.937195,0.93952,0.9326,79359915000000.0,6401.5,5993.12885861111,6401.5,925072.254335255
2011-11-30 18:00:00,6730.66666666667,0.934808888888889,0.934861666666667,0.934516666666667,0.93844,0.93136,79361221666666.7,6730.66666666667,6291.60354472222,6730.66666666667,950659.13370997
2011-12-01 00:00:00,13741.1666666667,0.931228611111111,0.931771666666667,0.930695,0.93624,0.92594,79362510000000.0,13741.1666666667,12781.520115,13741.1666666667,1334093.85113269
2011-12-01 06:00:00,15448.8333333333,0.930775,0.930768333333333,0.93149,0.93524,0.92868,79363798333333.3,15448.8333333333,14380.0723580556,15448.8333333333,2355005.08130081
2011-12-01 12:00:00,5253.33333333333,0.93662,0.936526666666667,0.93677,0.9395,0.93367,79365088333333.3,5253.33333333333,4919.96486972222,5253.33333333333,901086.335048599
2011-12-01 18:00:00,2573.5,0.936584722222222,0.936385,0.936711666666667,0.93779,0.93514,79366376666666.7,2573.5,2410.25773527778,2573.5,971132.075471683
2011-12-02 00:00:00,7285.66666666667,0.938267777777778,0.937766666666667,0.938451666666667,0.94198,0.93417,79367681666666.7,7285.66666666667,6838.83523111111,7285.66666666667,932863.849765247
2011-12-02 06:00:00,12341.3333333333,0.940504722222222,0.940588333333333,0.94067,0.94441,0.93619,79368998333333.3,12341.3333333333,11607.8973141667,12341.3333333333,1501378.75101379
2011-12-02 12:00:00,4172.16666666667,0.941191,0.941708,0.941252,0.94299,0.93945,53354330000000.0,4172.16666666667,4714.18965633333,4172.16666666667,1178578.15442562
2011-12-02 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-03 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-03 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-03 12:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-03 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-04 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-04 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-04 12:00:00,297.166666666667,0.942869491525424,0.94402,0.94295,0.94505,0.94144,13009696666666.7,297.166666666667,1681.13630338983,297.166666666667,82317.636195755
2011-12-04 18:00:00,3310.33333333333,0.942641111111111,0.942586666666667,0.942446666666667,0.94459,0.94107,79381931666666.7,3310.33333333333,3120.37326027778,3310.33333333333,940435.606060585
2011-12-05 00:00:00,8155.0,0.942468333333333,0.942221666666667,0.942448333333333,0.94523,0.94039,79383221666666.7,8155.0,7686.87453944445,8155.0,1684917.35537188
2011-12-05 06:00:00,10248.3333333333,0.944436111111111,0.94416,0.944416666666667,0.94716,0.94279,79384548333333.3,10248.3333333333,9678.31383777778,10248.3333333333,2345156.36918384
2011-12-05 12:00:00,6430.33333333333,0.945033286252354,0.945388333333333,0.945308333333333,0.94679,0.94383,79165326666666.7,6430.33333333333,6077.13594147363,6430.33333333333,2172409.90990986
2011-12-05 18:00:00,4358.5,0.943423888888889,0.943763333333333,0.942811666666667,0.94529,0.93859,79387131666666.7,4358.5,4110.83875166667,4358.5,650522.388059708
2011-12-06 00:00:00,8662.33333333333,0.942701666666667,0.942176666666667,0.943211666666667,0.94752,0.93847,79388421666666.7,8662.33333333333,8173.66576444445,8662.33333333333,957163.904235727
2011-12-06 06:00:00,10643.8333333333,0.946237222222222,0.946078333333333,0.946453333333333,0.94915,0.94354,79389710000000.0,10643.8333333333,10073.0785133333,10643.8333333333,1897296.49435532
2011-12-06 12:00:00,5037.5,0.948916851851852,0.948608333333333,0.948663333333333,0.95049,0.94689,78067808333333.3,5037.5,4781.00187046296,5037.5,1399305.55555558
2011-12-06 18:00:00,3136.0,0.949275277777778,0.949005,0.949363333333333,0.95103,0.94716,79392315000000.0,3136.0,2977.20722027778,3136.0,810335.917312653
2011-12-07 00:00:00,7930.16666666667,0.950423611111111,0.950263333333333,0.950525,0.95265,0.94926,79393621666666.7,7930.16666666667,7538.46911055556,7930.16666666667,2339282.20255654
2011-12-07 06:00:00,10971.0,0.950632777777778,0.95081,0.950543333333333,0.95331,0.94779,79394910000000.0,10971.0,10427.2933161111,10971.0,1987500.00000001
2011-12-07 12:00:00,5606.16666666667,0.949767777777778,0.949816666666667,0.949778333333333,0.95115,0.94829,79396198333333.3,5606.16666666667,5324.13142861111,5606.16666666667,1960198.13519808
2011-12-07 18:00:00,3703.83333333333,0.948348611111111,0.94839,0.9484,0.95056,0.94589,79397488333333.3,3703.83333333333,3512.19157777778,3703.83333333333,793112.062812285
2011-12-08 00:00:00,6653.83333333333,0.949095555555556,0.949186666666667,0.949098333333333,0.95091,0.94774,79398776666666.7,6653.83333333333,6314.66881277778,6653.83333333333,2099001.05152471
2011-12-08 06:00:00,15234.8333333333,0.949373055555556,0.950005,0.94929,0.95358,0.94309,79400081666666.7,15234.8333333333,14465.5619402778,15234.8333333333,1452319.66952653
2011-12-08 12:00:00,7047.5,0.9423925,0.942623333333333,0.941978333333333,0.94501,0.9397,79401398333333.3,7047.5,6644.55484027778,7047.5,1327212.80602636
2011-12-08 18:00:00,5119.66666666667,0.940128611111111,0.940241666666667,0.939755,0.94289,0.93501,79402688333333.3,5119.66666666667,4809.44755833333,5119.66666666667,649703.891708968
2011-12-09 00:00:00,9078.66666666667,0.934526944444444,0.934683333333333,0.934283333333333,0.93789,0.93119,79403976666666.7,9078.66666666667,8480.79056222222,9078.66666666667,1355024.87562188
2011-12-09 06:00:00,13170.5,0.937384722222222,0.93684,0.937925,0.94234,0.93289,79405265000000.0,13170.5,12344.8169958333,13170.5,1393703.70370371
2011-12-09 12:00:00,4797.83333333333,0.943518333333333,0.943362,0.94352,0.94605,0.94086,66172055000000.0,4797.83333333333,5432.49366533333,4797.83333333333,924438.021836881
2011-12-09 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-10 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-10 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-10 12:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-10 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-11 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-11 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2011-12-11 12:00:00,216.833333333333,0.943998333333333,0.9441,0.94341,0.94524,0.94316,13236238333333.3,216.833333333333,1228.14183166667,216.833333333333,104246.794871796
2011-12-11 18:00:00,3684.0,0.943083611111111,0.943126666666667,0.94303,0.94529,0.94114,79418243333333.3,3684.0,3473.80061944444,3684.0,887710.843373497
2011-12-12 00:00:00,8367.16666666667,0.941449166666667,0.941883333333333,0.941411666666667,0.94403,0.93839,79419531666666.7,8367.16666666667,7873.23438972222,8367.16666666667,1483540.18912527
2011-12-12 06:00:00,11013.0,0.940954444444444,0.940766666666667,0.941011666666667,0.94304,0.93862,79420821666666.7,11013.0,10362.0473622222,11013.0,2491628.95927603
2011-12-12 12:00:00,5031.16666666667,0.943014293785311,0.942811666666667,0.943271666666667,0.94457,0.94109,79201491666666.7,5031.16666666667,4744.03373121469,5031.16666666667,1445737.5478927
2011-12-12 18:00:00,4764.16666666667,0.943728333333333,0.943638333333333,0.943816666666667,0.94611,0.94132,79423398333333.3,4764.16666666667,4495.90647972222,4764.16666666667,994606.819763404
2011-12-13 00:00:00,8499.0,0.945624722222222,0.94573,0.945945,0.94779,0.94414,79424715000000.0,8499.0,8038.6708075,8499.0,2328493.1506849
2011-12-13 06:00:00,12854.3333333333,0.948321111111111,0.947976666666667,0.94878,0.95094,0.94589,79426021666666.7,12854.3333333333,12192.1904138889,12854.3333333333,2545412.54125413
2011-12-13 12:00:00,8230.5,0.947363611111111,0.947988333333333,0.947208333333333,0.95079,0.94507,79427310000000.0,8230.5,7797.40521944444,8230.5,1438898.60139859
2011-12-13 18:00:00,3494.83333333333,0.945889444444445,0.945798333333333,0.946011666666667,0.9477,0.94387,79428598333333.3,3494.83333333333,3305.55460138889,3494.83333333333,912489.120974761
2011-12-14 00:00:00,7664.83333333333,0.946826666666667,0.946871666666667,0.946866666666667,0.94847,0.9452,79429888333333.3,7664.83333333333,7258.26443833333,7664.83333333333,2343985.72884812
2011-12-14 06:00:00,14542.6666666667,0.944651666666667,0.944991666666667,0.944455,0.94772,0.94094,79431176666666.7,14542.6666666667,13734.9636391667,14542.6666666667,2144936.086529
2011-12-14 12:00:00,6446.0,0.944003786549708,0.943795,0.943816666666667,0.94606,0.94228,78770541666666.7,6446.0,6084.74819855263,6446.0,1705291.005291
