datetime,v,vw,o,c,h,l,t,n,hourly_vwap,hourly_liquidity,fd
2010-09-04 12:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-04 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-05 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-05 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-05 12:00:00,21.5,0.9768984375,0.97665,0.97699,0.97748,0.97565,7060403333333.33,21.5,63.0162,21.5,11748.6338797814
2010-09-05 18:00:00,1082.16666666667,0.977682734542132,0.977515,0.977828333333333,0.97961,0.97588,73386031666666.7,1082.16666666667,1057.99182677042,1082.16666666667,290125.11170688
2010-09-06 00:00:00,2988.0,0.978240957854406,0.978088333333333,0.978215,0.98109,0.97576,76596596666666.7,2988.0,2923.95907264368,2988.0,560600.375234516
2010-09-06 06:00:00,2729.0,0.979439444444444,0.979726666666667,0.979593333333333,0.98166,0.97716,77025798333333.3,2729.0,2672.63476722222,2729.0,606444.444444451
2010-09-06 12:00:00,694.166666666667,0.977376538781349,0.977588333333333,0.977221666666667,0.9788,0.97541,67826616666666.7,694.166666666667,678.557272379328,694.166666666667,204768.928220255
2010-09-06 18:00:00,2249.5,0.974766461191821,0.97494,0.974728333333333,0.97709,0.97114,75958588333333.3,2249.5,2191.97051000471,2249.5,378067.226890756
2010-09-07 00:00:00,4398.66666666667,0.973020699233717,0.972803333333333,0.972505,0.9763,0.9694,76601770000000.0,4398.66666666667,4278.46588838123,4398.66666666667,637487.922705323
2010-09-07 06:00:00,6064.66666666667,0.969753611111111,0.970013333333333,0.969445,0.97373,0.96352,77030998333333.3,6064.66666666667,5878.49873083333,6064.66666666667,593992.817499187
2010-09-07 12:00:00,2634.0,0.965782184557439,0.966106666666667,0.96532,0.97032,0.96317,76818308333333.3,2634.0,2545.02217807439,2634.0,368391.608391609
2010-09-07 18:00:00,1520.16666666667,0.964665107879161,0.964903333333333,0.96456,0.96594,0.96267,75321725000000.0,1520.16666666667,1466.43249434469,1520.16666666667,464882.772680939
2010-09-08 00:00:00,4377.16666666667,0.9621375,0.962498333333333,0.962165,0.9647,0.95931,77034881666666.7,4377.16666666667,4210.05137694444,4377.16666666667,812090.290661718
2010-09-08 06:00:00,7177.16666666667,0.968971388888889,0.966958333333333,0.969256666666667,0.97661,0.96065,77036198333333.3,7177.16666666667,6964.21543194445,7177.16666666667,449697.159565581
2010-09-08 12:00:00,2839.66666666667,0.975172564102564,0.975251666666667,0.975166666666667,0.97686,0.97346,75325528333333.3,2839.66666666667,2769.44216371795,2839.66666666667,835196.078431383
2010-09-08 18:00:00,1736.16666666667,0.974958860817408,0.975086666666667,0.974955,0.97723,0.9736,75112815000000.0,1736.16666666667,1693.03416964083,1736.16666666667,478282.828282825
2010-09-09 00:00:00,4101.33333333333,0.975793103448276,0.97548,0.976555,0.981,0.97168,76612068333333.3,4101.33333333333,4006.84325034483,4101.33333333333,440057.224606581
2010-09-09 06:00:00,4937.5,0.979787222222222,0.979365,0.97969,0.98338,0.97675,77041355000000.0,4937.5,4837.64377138889,4937.5,744720.965309198
2010-09-09 12:00:00,2856.83333333333,0.981764180790961,0.981851666666667,0.981693333333333,0.98413,0.97935,76828640000000.0,2856.83333333333,2805.23795851224,2856.83333333333,597663.877266401
2010-09-09 18:00:00,2008.66666666667,0.983896388888889,0.983526666666667,0.983945,0.98925,0.98075,77043976666666.7,2008.66666666667,1976.94119416667,2008.66666666667,236313.725490197
2010-09-10 00:00:00,4190.5,0.986462222222222,0.985775,0.987083333333333,0.99336,0.98,77045265000000.0,4190.5,4137.95466888889,4190.5,313660.179640718
2010-09-10 06:00:00,5679.66666666667,0.990924444444445,0.99088,0.989236666666667,0.99624,0.98186,77046555000000.0,5679.66666666667,5627.636475,5679.66666666667,394969.865554009
2010-09-10 12:00:00,1758.66666666667,0.983309666666667,0.983236,0.983642,0.98489,0.98086,51793103333333.3,1758.66666666667,2073.92936833333,1758.66666666667,436393.713813059
2010-09-10 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-11 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-11 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-11 12:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-11 18:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-12 00:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-12 06:00:00,0.0,,,,,,0.0,0.0,,0.0,
2010-09-12 12:00:00,24.8333333333333,0.985511764705882,0.98604,0.98544,0.98633,0.98318,7491808333333.33,24.8333333333333,73.3626911764706,24.8333333333333,7883.59788359792
